82
t_index	tf-idf
115	0.19715782659117442
118	0.06836497513129296
132	0.2459254058088603
488	0.0635066679879231
670	0.09328874536382888
1340	0.07910723585638468
1349	0.10686665093232872
1367	0.08213259389889614
1665	0.19049409424284586
1805	0.06275615988586968
1902	0.12018268349808754
2018	0.10877591822041864
2030	0.04860919307666013
2067	0.051907459941067505
2073	0.07881801706155236
2443	0.12108608710179103
2495	0.17565975306082893
2615	0.030479485342339983
2690	0.07152869706537156
2812	0.05757023200587176
3267	0.07853106667277333
3402	0.1151859327472157
3702	0.0648582829551727
3704	0.11677687848817499
3740	0.05989921734447669
3909	0.2560473829256987
4027	0.12028114923088952
4327	0.10446670960680259
4479	0.08867706644920817
4491	0.12925001417360915
4524	0.08612775777724209
5285	0.07059651958128654
5398	0.05002394177315572
5812	0.05448097275764521
6379	0.050552268456192574
6476	0.09350860172454818
6589	0.09857891329558721
6599	0.09061328474184598
6626	0.06129980892543363
6701	0.07712913320082175
7144	0.04366079030774144
7155	0.16949398125511644
7158	0.2560473829256987
7159	0.057089883919609966
7248	0.055838959092757885
7337	0.102214553332591
7446	0.02897367663635386
7513	0.06902026405815934
7937	0.17996896167444493
8165	0.06772121681517716
8360	0.12597146489901845
8469	0.12494080555999311
8710	0.155927661410848
8793	0.07176550039705619
8814	0.14832217665484804
8831	0.20532843542486284
8983	0.05630305817456178
9294	0.0148844933310894
9297	0.05462939481523477
9426	0.08982645899679778
9524	0.06880052773985494
9531	0.0891063513902467
9732	0.0635066679879231
10275	0.04637338870910188
10419	0.13546593812839403
10553	0.062020738400156115
10757	0.11844016431601297
10853	0.06112177457402246
10920	0.1683180176015004
10942	0.08666335751987417
10965	0.05888287457265391
11034	0.05028715144811537
11158	0.12703200254678418
11272	0.022935674590972142
11448	0.07821502299192397
11581	0.19293064633968193
11688	0.13977514674201005
11825	0.11677687848817499
12045	0.07447681370429755
12084	0.0868381876143493
12215	0.07824634938357809
12219	0.0692413280964116
