37
t_index	tf-idf
316	0.2236063092968334
451	0.08256299251099088
707	0.08435105365817441
881	0.23779494747649435
1355	0.1439948341606502
1579	0.17006668715510395
1850	0.16620633184511197
2092	0.13146133599794385
2273	0.12655298371063003
2357	0.19930354099564332
2764	0.2288721085054385
3570	0.16528017005668383
4015	0.301386885925249
4084	0.08040289571189556
4577	0.178657812456904
4917	0.07120808814243358
5292	0.19014492215938467
5772	0.0539710166409384
5978	0.04457050639276719
6868	0.24110349806547882
6900	0.09642243239932416
6920	0.08082851437123366
7445	0.06375074205144209
7497	0.03424581817298797
7573	0.09958313137057047
7869	0.1319758627357769
8124	0.252342000899589
8321	0.11823838722106816
9294	0.04709847947215975
9627	0.11823838722106816
9721	0.252342000899589
10098	0.1260842857905079
10804	0.2924640469541931
10864	0.13970517742517452
11272	0.03628727477900568
11456	0.1945432810430004
11995	0.2236063092968334
