118
t_index	tf-idf
104	0.053558562314980594
109	0.12254587788588407
199	0.09756777485924467
340	0.07250982259191675
400	0.14663175326014222
488	0.03786552284076138
670	0.22249173072860873
707	0.0317886663084103
771	0.12242601931054657
1070	0.0552466909236628
1172	0.048783887429622336
1199	0.15724569370461136
1206	0.15266692984638972
1570	0.07997753479039513
1610	0.11021844532623827
1893	0.04665398175752989
1959	0.03144913874092227
2030	0.20288086248607715
2067	0.06189910988175834
2181	0.07274924202310969
2206	0.10473622065941503
2319	0.08159414134867547
2342	0.044928629175481
2563	0.04250833148726654
2615	0.018173235739977776
2690	0.04264861625260818
2719	0.09359296535882765
2817	0.07775722614668289
2940	0.05819542136214955
3016	0.12242601931054657
3252	0.03843810704705903
3267	0.046823742970938734
3322	0.07775722614668289
3572	0.027248487848399765
3661	0.034713771860110904
3706	0.05012968364235468
3953	0.15266692984638972
4165	0.07219695414855029
4387	0.023846150986310984
4507	0.08961576539149345
4529	0.037978843645372955
4531	0.06299148122797783
4766	0.1115080418037953
4803	0.02731807070111832
4858	0.07706465350678188
4977	0.11683927957938803
4981	0.028758475397604455
5137	0.12870157525290235
5235	0.07510983543216357
5270	0.0412847843167889
5313	0.05426611209644559
5341	0.10025936728470936
5398	0.059653033919416384
5406	0.04534145324571291
5433	0.06062172026012922
5444	0.05907396448756206
5445	0.12546038735401924
5566	0.08625309073275092
5569	0.13379455240497
5812	0.0324839986682
5912	0.05450715549741874
5984	0.06335205482298452
6192	0.06732925479031872
6626	0.03654969452092374
6701	0.045987847377841236
6731	0.19019598011663338
7089	0.11358111998498079
7118	0.041685056204518754
7144	0.02603252075762925
7166	0.12254587788588407
7227	0.021913421527966655
7237	0.04951294492948622
7248	0.03329369100789934
7446	0.05182621522498984
7497	0.02581186219134109
7500	0.09509799005831669
7562	0.05601218019690778
7908	0.2367055008208279
8032	0.13754647457846814
8181	0.03347777822552112
8196	0.13465850958063744
8281	0.014941893240905805
8296	0.06409159024922859
8898	0.06574026458389996
8928	0.05601218019690778
8990	0.15148435105610156
9286	0.06525013891027624
9401	0.02675796991123312
9519	0.040126235655741235
9523	0.05575402090189765
9531	0.026564600936597182
9540	0.045987847377841236
9584	0.06485707952247356
9614	0.036763560996998706
9631	0.03239586034291818
9749	0.15266692984638972
10131	0.06525013891027624
10349	0.023609680314802435
10534	0.04665398175752989
10562	0.12870157525290235
10705	0.02532147628593538
10716	0.042368943116321334
10853	0.10933062737478091
10856	0.0824497100582403
10942	0.025836289696775698
10975	0.051776820934563435
10990	0.017407746466732796
11021	0.054219968977899075
11055	0.154059692438497
11060	0.03890724783439315
11272	0.013675277535547625
11375	0.06525013891027624
11613	0.12870157525290235
11893	0.3523023106298657
11905	0.03581725429911074
11953	0.023086811468074838
11968	0.03239586034291818
12214	0.13244457714856553
