128
t_index	tf-idf
75	0.08094372310298288
105	0.05001891620667615
118	0.037405808799462745
286	0.057479121143826785
331	0.0445965478608787
333	0.0445965478608787
340	0.016634801005887167
451	0.02855275244843613
670	0.10208563567878398
740	0.03764412085277204
893	0.06480438458543095
1065	0.05847195152395887
1172	0.08953382928572587
1199	0.057719094716979606
1225	0.06061878998258921
1294	0.11234519111350688
1328	0.11431765338776191
1589	0.06178521559016935
1615	0.03581262937292983
1983	0.18656889870449642
2030	0.18617520521887895
2073	0.1293755320101494
2116	0.04712469263032449
2141	0.04693313158902314
2153	0.04146235215299249
2329	0.06575780172964699
2342	0.020614553424234665
2394	0.08115428945913308
2435	0.12660332007014663
2615	0.01667681146423368
2643	0.05653321402635613
2812	0.031499478889836355
2816	0.050242583070505394
2948	0.08875090361956497
3079	0.06302383594019509
3329	0.05813550703194702
3424	0.027514550667580337
3463	0.06950539789639804
3466	0.055926562265818464
3718	0.09022412142242964
3771	0.0701029937979009
3860	0.06625209785721788
3883	0.04265781036327597
4012	0.04655542272202276
4359	0.04511206071121482
4547	0.052376694194137714
4632	0.043765807241295966
4685	0.048110999309549866
4907	0.04175459057023772
4962	0.09611200946296518
5082	0.09035319662515587
5085	0.04872698563591538
5147	0.0940029051833782
5209	0.06527541751915182
5303	0.11810400395131618
5314	0.08875090361956497
5320	0.08459438378734657
5343	0.0621896329014988
5389	0.25244118955317413
5498	0.25244118955317413
5637	0.11431765338776191
5722	0.0425044151601422
5772	0.018664791944574908
5963	0.16918876757469314
6033	0.05847195152395887
6049	0.029647758473324595
6095	0.04674338631950905
6163	0.16447321159977
6421	0.023120066222863802
6590	0.1106755116321453
6759	0.034851581972835215
6839	0.08875090361956497
7159	0.031236657048134664
7433	0.05340348213297276
7445	0.044093827048640906
7446	0.01585291015458629
7513	0.037764349298595457
7573	0.034438825575338484
7826	0.11234519111350688
7908	0.17377171864016264
8011	0.09846978745042673
8055	0.029487613810775616
8067	0.08115428945913308
8165	0.03705357725927062
8181	0.03072114419779854
8234	0.06950539789639804
8248	0.05987729869304308
8269	0.04296817279810608
8401	0.14939316255144236
8415	0.101142815670583
8779	0.04392922019820069
8883	0.06389431986975631
8889	0.09611200946296518
8913	0.10628361103433544
9297	0.029890403578215805
9401	0.024554659707276657
9531	0.04875442632020558
9574	0.043283423030800794
9609	0.07135452480690693
9612	0.03527302861403477
9631	0.029728313817666455
9732	0.06949518450595787
9805	0.038880190979715776
9826	0.06575780172964699
9960	0.033249288967244335
10097	0.2468126515927796
10129	0.04582073563922298
10131	0.05987729869304308
10349	0.021665607213505005
10403	0.10422860028823602
10487	0.06675890913121395
10494	0.14009599843966722
10576	0.08115428945913308
10612	0.08875090361956497
10705	0.023236450132414602
10706	0.04296817279810608
10803	0.046369207648453814
10852	0.04712469263032449
10853	0.16721350434260795
10939	0.14079939476706943
11312	0.11810400395131618
11588	0.15705743822310866
11834	0.06892512607737417
11893	0.18473883546902284
11901	0.15942541655150316
12124	0.024563428233671733
12209	0.012790201016209039
12214	0.03038469970578669
