87
t_index	tf-idf
49	0.09422750439624042
208	0.048485729664814445
340	0.024187495876092407
358	0.18327706731923057
370	0.0988500968926431
440	0.11508765029753129
543	0.05159933859923632
624	0.05007507762107675
637	0.07765025282857987
740	0.054735672375239706
1405	0.054217437917840935
1442	0.07439268791097844
1516	0.09450731360313182
1568	0.056164510557890124
1656	0.06158133994306167
1861	0.09422750439624042
1883	0.04697869160615963
1884	0.07882249446223978
2037	0.1481045088062058
2067	0.041296045459245784
2092	0.06610493678664263
2167	0.06509242658967895
2359	0.02845143264986402
2563	0.1134378825704033
2629	0.05508636014889465
2835	0.08551752131955902
2888	0.09042557760735176
3228	0.10777270830591308
3252	0.05128803367334027
3260	0.06662471369035287
3332	0.07842647837901308
3382	0.12968941643380164
3454	0.06071241771200796
3563	0.11120098769009598
3725	0.1230027523787562
3740	0.04765405213892425
3746	0.052392486669398414
4408	0.04862668264300154
4803	0.07290109933323818
4917	0.07161354522407824
4964	0.07338310463172189
5286	0.08311063561573356
5597	0.06509242658967895
5772	0.02713916313322628
5941	0.17628305047937567
6036	0.04820585507468307
6135	0.36705700471633745
6379	0.040217895050250314
6421	0.03361726456617011
6523	0.08220097617283234
6590	0.08046274434661216
6681	0.10106291769828298
6720	0.13390885461113441
6740	0.060287494353474656
6796	0.06584848813991967
6993	0.04779102525341282
7010	0.042760135629458546
7237	0.03303260464544686
7581	0.20370375235130625
8269	0.06247700239934366
8680	0.06824217051708924
8898	0.11695646716925877
8912	0.08653891499991648
9038	0.14706466497932902
9055	0.09868374354270763
9167	0.1019318399293367
9294	0.011841664260519922
9326	0.2749156009788458
9341	0.23646748338671933
9365	0.11508765029753129
9404	0.11120098769009598
9608	0.09706944127147668
9614	0.049053683940719295
9751	0.09226450903527238
9931	0.34345347533901704
10084	0.08814152523968784
10173	0.07765025282857987
10233	0.08004393520574944
10255	0.0622504897144427
10269	0.05598202260517663
10705	0.03378649023537453
10880	0.06509242658967895
11083	0.09860172837215057
11099	0.13118855849593566
11171	0.035445193637840336
11253	0.05223211858815965
11581	0.07674496836072042
