87
t_index	tf-idf
118	0.11789664222822323
132	0.10602570807564875
218	0.09552997280716158
288	0.29628090493200376
340	0.026215008386036225
488	0.1095184032540015
567	0.0665052960590339
637	0.08415927136513128
670	0.04021953425331094
707	0.04597115944116417
974	0.3722434013983672
1128	0.1028684152615338
1172	0.1410975751816072
1202	0.09323466257560356
1328	0.09007736976148858
1516	0.03414312408002924
1805	0.05411206919531883
1902	0.1036286110774589
2030	0.08382743699029618
2044	0.1770463094887113
2141	0.07396255823882435
2435	0.1330105921180678
2612	0.09214674098031003
2663	0.10140086694541582
2812	0.09928091150120635
3267	0.06771412593612393
3530	0.0850005638833111
3642	0.05575549284165828
3661	0.0502012989630568
3786	0.07249500992270637
4245	0.13331343606767637
4297	0.049226271247776544
4406	0.0850005638833111
4547	0.08254114233444942
4685	0.15163755189065084
4907	0.06580162525340134
5193	0.09932011733159127
5772	0.02941409862236927
6036	0.05224670224287073
6192	0.09736815873277493
6405	0.052096121528306866
6590	0.08720751948095828
6698	0.10862004044938701
6934	0.10862004044938701
7155	0.07307386285702329
7237	0.07160311362772677
7359	0.08176217436694143
7414	0.100691924755394
7513	0.05951334994662793
7908	0.13692460342013096
8165	0.05839323465550624
8182	0.07779108062662979
8342	0.07550172202225745
8440	0.13642186610194224
8684	0.07550172202225745
8711	0.06421830946863345
8779	0.13845730712141402
8898	0.031690080520838694
9189	0.1262740157554844
9288	0.1028684152615338
9297	0.04710469215637875
9400	0.07518782291691342
9401	0.038696021065398586
9531	0.07683276129292123
9581	0.06466263512102859
9732	0.16427760488100224
9805	0.0612718199768799
9879	0.058948321114111614
9960	0.10479601033971807
10256	0.12789214478616623
10377	0.05766799352438086
10534	0.13493725173195706
10575	0.04405138241201233
10773	0.08586490835706849
10939	0.07396255823882435
10965	0.050772293733226934
11203	0.0895805626466414
11581	0.16635620317777158
11588	0.0495017891545686
11688	0.12052239056763116
11777	0.06167626910396553
11800	0.2780580366851251
11893	0.07278310872689514
11901	0.08374689163931844
12085	0.06466263512102859
12149	0.07550172202225745
12214	0.04788366012388675
