481
t_index	tf-idf
67	0.016411490946780675
89	0.022536512990032627
102	0.033317080639395875
158	0.01934584734514424
191	0.021394685920697317
193	0.033403909928419136
199	0.05054787918262159
208	0.012550619345358673
212	0.02000141984512381
234	0.013815880763042925
322	0.0383371215862494
328	0.04060304926453593
339	0.028610012201027813
340	0.0062609773175913335
445	0.014305006100513907
451	0.010746635043676915
452	0.0231054118705894
459	0.019256682626069943
488	0.03923471405395587
490	0.05525601568401587
491	0.02592404991143194
508	0.023406825296426202
567	0.031767157499526286
572	0.06286207917318674
583	0.013156721340440351
589	0.052148759916354495
624	0.01296202495571597
663	0.03538064909418081
670	0.019211406532923286
673	0.03435671087641329
767	0.0318954862158469
812	0.03466255066832472
876	0.02594191844133502
911	0.019904201324291382
931	0.026856291287490907
955	0.014927240799077443
962	0.014730253609198817
972	0.18032211245533597
976	0.009958545771354497
980	0.026856291287490907
1009	0.02847701158624383
1052	0.023254611415888714
1054	0.020099909232253816
1055	0.03706188643176266
1056	0.0251266014946465
1067	0.06680781985683827
1101	0.022136365995936748
1106	0.03232574083076329
1117	0.017382919972118164
1138	0.019436079930541254
1154	0.02847701158624383
1224	0.05272908694282802
1225	0.02281559418513661
1287	0.03922937833870026
1301	0.03449185672987543
1346	0.02240075560856176
1349	0.022007570879702395
1355	0.0562283373156547
1356	0.023406825296426202
1367	0.01691396582558163
1405	0.11227425964571862
1411	0.04445177850905538
1415	0.02847701158624383
1449	0.042284286602117784
1516	0.0163089267238714
1534	0.023406825296426202
1546	0.030569738787724548
1564	0.030544709572964047
1568	0.043614857254091914
1615	0.026958189654071023
1625	0.014078732914010258
1656	0.015940441893841847
1676	0.03887215986108251
1689	0.030465456975999547
1693	0.019256682626069943
1700	0.02572966973457251
1727	0.018107933800779442
1735	0.030952069904927625
1736	0.053712582574981814
1737	0.05145933946914502
1750	0.01307823801798529
1805	0.02584736444488702
1883	0.01216051980176305
1893	0.03222730505941436
1904	0.06802428441346496
1940	0.0294401504979696
1943	0.03706188643176266
1946	0.010520870412426116
1959	0.010862105975509448
1962	0.026617086091052435
1968	0.0294401504979696
1973	0.03232574083076329
2037	0.0383371215862494
2067	0.010689556506844515
2073	0.016231378844070863
2078	0.019527406270869026
2079	0.04060304926453593
2094	0.04255574450025409
2117	0.04949961288244828
2133	0.0294401504979696
2200	0.047506686772472904
2229	0.017664610007562382
2252	0.01175679836425674
2264	0.027040757869726227
2278	0.03284555594927199
2342	0.031035478297751863
2349	0.0294401504979696
2350	0.12685285980635336
2359	0.029458820439506265
2362	0.03232574083076329
2368	0.02615647603597058
2381	0.04445177850905538
2386	0.04445177850905538
2449	0.033192028787642845
2465	0.12315235810347043
2563	0.014681801153936266
2614	0.08635373399397009
2662	0.013859057562164111
2664	0.036215867601558885
2686	0.01533737365391584
2687	0.047506686772472904
2693	0.038067956119627114
2732	0.020199703152471195
2741	0.03982800251059158
2744	0.04060304926453593
2747	0.09497675078629686
2752	0.018418671894671956
2813	0.027897161641510106
2825	0.017736709417353787
2837	0.01826170099146104
2917	0.02082792777913131
2922	0.01788301170023428
2983	0.03538064909418081
3053	0.06276544060872406
3068	0.024217750327614487
3090	0.04445177850905538
3132	0.02735876616629187
3148	0.03706188643176266
3181	0.0294401504979696
3190	0.04445177850905538
