294
t_index	tf-idf
40	0.06463476558805524
67	0.06930274448863193
75	0.021441681597605164
78	0.023015730676302998
103	0.022199530354793683
167	0.06633253065913997
208	0.017666328397300875
276	0.029788945663831046
282	0.04623360503769432
305	0.05715309997863521
315	0.057732315622721034
316	0.04096870814652856
322	0.026981783173927455
340	0.00881298988814639
358	0.033389544525153414
376	0.03252331878041362
407	0.040084415327469106
445	0.020135813902325703
488	0.03681801532276344
491	0.018245425445587323
498	0.043568322524169256
512	0.059258926818903816
548	0.03385072022940753
567	0.022357822398738854
623	0.038150827747616994
624	0.018245425445587323
637	0.02829275492163274
650	0.03851036624877127
708	0.03926821500595979
710	0.03926821500595979
713	0.043568322524169256
767	0.011224070270466631
844	0.029317518271914717
885	0.01868737981234467
940	0.023900023495362455
1096	0.04245093526582647
1235	0.06677908905030683
1321	0.035099852909422094
1366	0.02871987452577995
1367	0.023808201535962525
1405	0.019754741647456987
1516	0.011478272401671449
1655	0.03361762579012419
1662	0.07422178462980132
1676	0.02735834474464478
1737	0.03621724016776489
1809	0.029317518271914717
1840	0.047019547506836366
1884	0.02871987452577995
1886	0.04980201762223084
1959	0.015289566671512347
2014	0.06687070227339695
2037	0.026981783173927455
2067	0.015046684986207965
2148	0.03780307954235272
2160	0.029472343942218718
2167	0.02371716775760868
2180	0.14508214781088724
2182	0.03458241516308048
2188	0.029472343942218718
2229	0.049729625736637494
2264	0.038062735829458745
2275	0.03926821500595979
2323	0.0560345505516363
2342	0.010921432171754706
2359	0.010366603865527483
2615	0.008835246706516095
2635	0.025596507801991696
2656	0.06687070227339695
2662	0.039016188035506105
2664	0.025488838145621574
2716	0.04980201762223084
2741	0.01868737981234467
2752	0.025926234983275374
2875	0.04980201762223084
2893	0.10433707512117639
2972	0.04786843004237873
3079	0.033389544525153414
3162	0.04245093526582647
3282	0.02735834474464478
3324	0.024086087391670754
3343	0.05326044225203764
3389	0.02427547403260113
3461	0.050919404880573636
3515	0.050919404880573636
3642	0.03748788384015082
3731	0.03926821500595979
3778	0.032947590158396066
3833	0.055219512398783095
3871	0.017264180879165723
3898	0.019242378351316283
3913	0.016688182133333746
3995	0.04481745520418383
4004	0.01721496793674667
4038	0.018519481265117866
4058	0.06916483032616096
4060	0.029854597393286324
4083	0.07422178462980132
4103	0.03592666390721497
4113	0.029472343942218718
4174	0.45677995778922525
4222	0.02871987452577995
4333	0.014312322370453098
4387	0.011593236888542519
4428	0.024071612225654807
4524	0.02496630043762325
4667	0.04096870814652856
4786	0.05951961991699257
4808	0.05951961991699257
4848	0.01761521808121888
4875	0.05715309997863521
4907	0.022121261585814345
4917	0.01304660584020898
4920	0.040084415327469106
4971	0.029317518271914717
4977	0.014200881379431825
5122	0.07702073249754254
5156	0.03536835763222252
5174	0.050919404880573636
5185	0.04550191010402137
5198	0.01398145210223414
5313	0.026382450271133742
5327	0.028433225452855263
5335	0.04417450865502746
5353	0.0495285745619394
5357	0.1202532459824073
5420	0.04417450865502746
5424	0.06687070227339695
5512	0.15057645245687543
5513	0.14486896067105956
5635	0.047019547506836366
5651	0.06159949078242525
5803	0.03191713264955542
5812	0.01579268251147653
5978	0.008166120509257576
5983	0.01840900766138172
5994	0.038882522681289944
6004	0.022357822398738854
6006	0.06967595723026888
6011	0.028866157811360517
6027	0.027391536589258407
6030	0.04550191010402137
6044	0.02310091482954398
6050	0.04245093526582647
6059	0.04299491963444148
6089	0.023808201535962525
6092	0.028154120659146638
6095	0.0247642872809697
6132	0.024314023322697362
6150	0.06159327251049207
6154	0.04481745520418383
6179	0.020265942774941575
6184	0.017117221898636643
6221	0.032551652775607856
6329	0.027746833676003706
6367	0.02327336367076977
6421	0.024497667241497226
6442	0.04245093526582647
6487	0.04550191010402137
6553	0.014927298696643162
6597	0.029472343942218718
6698	0.03651600274293259
6759	0.018464100616761243
6786	0.03651600274293259
6873	0.03851036624877127
6900	0.0706653135892035
6902	0.023900023495362455
6917	0.17418989307567223
6938	0.035643837278037105
7124	0.07422178462980132
7129	0.047019547506836366
7152	0.032947590158396066
7221	0.030624446027174144
7227	0.021307211126696476
7234	0.036823426298623084
7237	0.012035806112827403
7248	0.032372658125840933
7277	0.018137755789217204
7359	0.05497379251746015
7432	0.024180357968481205
7445	0.02336057111665
7511	0.029307697185034103
7520	0.11212427887406805
7539	0.055219512398783095
7747	0.14606401097173036
7776	0.030799745391212625
7793	0.018464100616761243
7795	0.030799745391212625
7796	0.03780307954235272
7909	0.01736084207242419
7943	0.024180357968481205
7950	0.15225998592974177
7953	0.13093333188425893
7963	0.03966846515043199
8055	0.015622311457044792
8128	0.03319030394972711
8158	0.026038462168749044
8206	0.04245093526582647
8277	0.03621724016776489
8278	0.030624446027174144
8281	0.07264271202701603
8283	0.033944543064125025
8286	0.028575581550810598
8342	0.05076450122932072
8371	0.03361762579012419
8404	0.02259978049926589
8430	0.04014268673813863
8513	0.017313623253380924
8582	0.026382450271133742
8684	0.02538225061466036
8767	0.030977991100612674
8819	0.030624446027174144
8846	0.012752447289450793
8861	0.02774877055301772
8905	0.029788945663831046
8911	0.05951961991699257
8928	0.2995446608734372
8937	0.03134372975982764
8964	0.04417450865502746
9030	0.04417450865502746
9055	0.017978273534838066
9148	0.05715309997863521
9223	0.03638290796039142
9229	0.015454634129247516
9294	0.0431464538211826
9401	0.01300887023719246
9409	0.08888839022835572
9519	0.019508094017753053
9524	0.019943566280488087
9536	0.026266543433719817
9588	0.029788945663831046
9612	0.01868737981234467
9619	0.03536835763222252
9631	0.03149966494627921
9821	0.022357822398738854
9875	0.033389544525153414
10016	0.05358468739409869
10058	0.11430619995727043
10067	0.04761640307192505
10129	0.02427547403260113
10205	0.04299491963444148
10275	0.013442495017884309
10278	0.02496630043762325
10291	0.06367349758321868
10321	0.04424252317162869
10367	0.040084415327469106
10472	0.035099852909422094
10485	0.05358468739409869
10493	0.08016883065493821
10515	0.037466372847779456
10516	0.05832984077305643
10517	0.03536835763222252
10527	0.025815182973165617
10575	0.014809241410074362
10599	0.030624446027174144
10613	0.03621724016776489
10658	0.03851036624877127
10716	0.020598426745962833
10836	0.045862450576933264
10914	0.016688182133333746
10917	0.04347670930107914
10933	0.022199530354793683
10975	0.025172236424009245
10990	0.03385236109598966
11033	0.1202532459824073
11034	0.014576997748542937
11035	0.04550191010402137
11112	0.04144013553844489
11133	0.10155216068822258
11148	0.05832984077305643
11158	0.036823426298623084
11196	0.04550191010402137
11227	0.1494060528666925
11229	0.10067906951162853
11253	0.019031367914729373
11272	0.006648483106442576
11563	0.035099852909422094
11581	0.01398145210223414
11619	0.03592666390721497
11648	0.04096870814652856
11713	0.052764900542267484
11722	0.038150827747616994
11796	0.03458241516308048
11823	0.13281279306792212
11843	0.14844356925960264
11877	0.014200881379431825
11925	0.04077177062647198
11941	0.04550191010402137
11953	0.011224070270466631
11977	0.02336065115989721
12148	0.05077854164398449
12173	0.03483797861513444
12209	0.02032845097154771
12219	0.020071343369069315
