381
t_index	tf-idf
75	0.01791818232541789
158	0.045512846926022255
173	0.04477914636533081
191	0.05033292406204297
208	0.04428969227099709
228	0.017157228423499097
322	0.04509576435733689
326	0.01868377423273832
340	0.007364756300900792
348	0.021854364597648678
369	0.01902337883338983
370	0.08026261477298599
386	0.01590395411133781
476	0.039292852160450045
491	0.015247165118586923
548	0.08486415221066164
590	0.016001884341623904
624	0.015247165118586923
640	0.02978650588658725
679	0.07604921448788718
707	0.012914982942914896
732	0.025887395542612046
779	0.055881878019179744
907	0.052288404709755015
911	0.023413212455762014
956	0.03159092110470506
1009	0.03349736628518854
1050	0.052288404709755015
1054	0.047286845377911196
1061	0.0246291705205194
1217	0.0331497689628184
1349	0.025887395542612046
1367	0.019895813395966012
1405	0.016508456252339623
1491	0.049738794821548096
1516	0.009592054463532966
1528	0.027202458294697474
1557	0.025447837907073407
1568	0.01710131280795717
1569	0.055881878019179744
1655	0.02809326057348014
1676	0.022862563601864862
1695	0.032492979970067504
1778	0.09231676115445314
1800	0.06699473257037708
1801	0.0620249612168114
1805	0.030404125506462334
1806	0.052288404709755015
1814	0.03159092110470506
1828	0.02911307351680427
1883	0.07152179307584339
1921	0.05269979354487171
1946	0.18563470860173495
1959	0.012777040926089951
1962	0.03130954522865314
1983	0.027533331513850227
2037	0.022547882178668446
2073	0.01909288974395568
2086	0.02224399198470015
2094	0.15017432816783172
2169	0.1404663028674007
2210	0.0359295890842189
2259	0.04776116375099997
2264	0.01590395411133781
2270	0.036408765005066984
2342	0.03650687788033238
2359	0.060641460474375734
2367	0.050895675814146814
2413	0.027354283087556885
2465	0.062084358352145694
2581	0.020949232177316986
2615	0.029533422676155253
2643	0.05005810938927724
2664	0.021300271952892184
2686	0.018041275910643598
2690	0.01732712363889363
2741	0.015616493377055105
2790	0.023188830960473358
2825	0.041727205135110176
2884	0.06183470593578606
2901	0.04776116375099997
2917	0.02449978726405541
2932	0.04359571162391644
2967	0.02376080977813216
3008	0.031036828459948568
3042	0.062073656919897136
3084	0.028899506660642782
3090	0.052288404709755015
3095	0.02044744181280033
3142	0.03745262842628479
3262	0.03077225371815105
3277	0.032492979970067504
3282	0.09145025440745945
3283	0.024000353972867813
3290	0.027533331513850227
3310	0.055881878019179744
3312	0.023643422688955598
3314	0.015759058311759108
3361	0.04477914636533081
3379	0.03159092110470506
3387	0.035474997355736664
3422	0.03802460724394359
3424	0.01218156804663918
3454	0.018486087322887746
3472	0.028487218571741645
3480	0.055881878019179744
3572	0.01107041586356837
3580	0.04390035475169697
3585	0.026193032577162524
3600	0.06004571155514107
3614	0.03423634377111179
3679	0.04000223831449171
3718	0.019972546305300362
3722	0.02809326057348014
3746	0.047858351889131116
3761	0.04776116375099997
3765	0.03385915511686006
3794	0.03802460724394359
3799	0.03863606316769916
3801	0.025447837907073407
3867	0.015112540823729516
3871	0.04328150373146602
3898	0.0080401446617897
3977	0.052288404709755015
4027	0.019424617248348233
4038	0.015476185502055286
4047	0.0620249612168114
4060	0.012474304240311958
4080	0.013601229147348737
4122	0.019669522064302117
4149	0.0359295890842189
4176	0.022862563601864862
4315	0.0620249612168114
4333	0.023920773244070454
4374	0.10778876725265671
4387	0.029064380706110293
4408	0.014806148979685331
4428	0.030173906936540054
4439	0.04255184820269864
4479	0.02148114753013829
4531	0.02559194832886215
4533	0.04359571162391644
4593	0.031036828459948568
4671	0.14778147826696833
4689	0.0673362698525188
4758	0.026672208498010604
4796	0.016881112768591798
4803	0.022197371460339812
4855	0.0359295890842189
4891	0.0662995379256368
4981	0.011683888075733274
5094	0.03130954522865314
5119	0.038609509418883504
5143	0.09947758964309619
5200	0.03802460724394359
5210	0.06376304809262387
5217	0.032815291695642256
5252	0.11407382173183077
5267	0.055432143838456814
5268	0.04359571162391644
5313	0.044094074617938926
5339	0.04614532151212336
5346	0.030265681807435333
5363	0.07281753001013397
5400	0.03745262842628479
5406	0.018421159591726185
5512	0.025166462031021485
5580	0.020949232177316986
5731	0.06926060353874659
5752	0.04477914636533081
5763	0.03863606316769916
5803	0.026672208498010604
5897	0.031036828459948568
5978	0.006824186597032316
5980	0.017045747762841706
6024	0.04359571162391644
6025	0.01605125826132868
6027	0.05722575262409757
6028	0.03077225371815105
6036	0.014678012834412451
6049	0.013126007094808479
6054	0.024760470635575266
6069	0.04359571162391644
6084	0.021665791618407475
6089	0.019895813395966012
6095	0.0206947861173819
6125	0.022144967539255555
6132	0.05079628444454815
6150	0.017157228423499097
6152	0.11176375603835949
6221	0.027202458294697474
6250	0.01761772658050051
6265	0.026193032577162524
6379	0.012245790035382089
6405	0.014635709194831353
6421	0.030707969394731947
6478	0.055881878019179744
